ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1413	"ENSG00000174483.19_2"	"BBS1"	chr11	+	66278675	66278710	66281876	66282149	66278483	66278560	66283010	66283057	1413	0,0,95,0,0,0,0,189,0,0,0,0,0	11,48,0,0,10,29,1,0,0,0,909,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,65,73	184	300	1	1.0	0.0,0.0,1.0,NA,0.0,0.0,0.0,1.0,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0	0.25
1414	"ENSG00000174483.19_2"	"BBS1"	chr11	+	66281876	66282149	66283010	66283057	66278675	66278710	66283163	66283202	1414	0,109,0,0,0,0,0,1,0,0,0,76,0	0,0,0,0,0,0,0,124,0,0,0,0,0	0,3,0,0,0,0,0,0,0,0	59,0,0,0,0,0,0,0,0,0	300	196	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.005,NA,NA,NA,1.0,NA	0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	0.168
1420	"ENSG00000167535.7_1"	"CACNB3"	chr12	+	49217463	49217586	49218040	49218156	49217126	49217249	49218451	49218516	1420	10,0,0,223,0,135,0,0,0,0,0,0,0	0,155,0,0,0,0,0,0,0,0,83,0,0	0,0,0,0,0,0,93,0,0,0	0,0,0,0,0,24,6,0,8,0	272	265	1	1.0	1.0,0.0,NA,1.0,NA,1.0,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.938,NA,0.0,NA	0.287
1427	"ENSG00000078304.19_2"	"PPP2R5C"	chr14	+	102349593	102349686	102349768	102349899	102348497	102348608	102356573	102356633	1427	0,135,539,55,0,1,0,0,27,0,4,134,0	6,119,0,0,0,0,0,0,0,3,45,0,0	0,0,0,0,0,46,0,0,0,0	0,150,0,0,0,2,0,0,48,0	242	280	1	1.0	0.0,0.568,1.0,1.0,NA,1.0,NA,NA,1.0,0.0,0.093,1.0,NA	NA,0.0,NA,NA,NA,0.964,NA,NA,0.0,NA	0.308
1435	"ENSG00000006837.11_2"	"CDKL3"	chr5	-	133644264	133644418	133647982	133648071	133643828	133644157	133655048	133655188	1435	0,0,0,0,0,0,0,0,0,0,0,0,0	0,123,0,0,0,0,1,0,0,0,486,0,0	0,0,0,0,0,0,114,1,0,0	0,0,0,0,0,0,0,0,0,0	238	300	1	1.0	NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	-1.0
1436	"ENSG00000122884.12_1"	"P4HA1"	chr10	-	74803644	74803715	74804738	74804809	74790024	74790128	74806682	74806859	1436	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,521,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,127,0,0	383,0,0,0,0,0,0,0,0,0	220	220	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
1438	"ENSG00000065559.14_2"	"MAP2K4"	chr17	+	11958205	11958308	11984672	11984847	11924186	11924318	11998891	11999011	1438	0,22,0,0,0,0,0,0,0,0,5,0,0	7,28,16,0,0,0,1,0,1,0,0,1,0	0,0,0,0,0,3,0,0,0,0	0,455,0,0,0,25,0,1,0,0	252	300	1	1.0	0.0,0.483,0.0,NA,NA,NA,0.0,NA,0.0,NA,1.0,0.0,NA	NA,0.0,NA,NA,NA,0.125,NA,0.0,NA,NA	0.17
1449	"ENSG00000140367.11_2"	"UBE2Q2"	chr15	+	76165768	76165909	76171438	76171529	76161291	76161351	76175706	76175765	1449	0,11,0,0,0,8,0,0,0,0,0,0,0	0,83,0,0,0,0,0,0,10,0,9,0,0	0,0,0,0,0,0,50,0,0,0	0,0,0,0,0,0,0,0,0,0	290	240	1	1.0	NA,0.099,NA,NA,NA,1.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.725
1450	"ENSG00000123737.12_2"	"EXOSC9"	chr4	+	122730988	122731071	122731121	122731228	122728694	122728777	122732737	122732826	1450	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0	232	256	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
1451	"ENSG00000123737.12_2"	"EXOSC9"	chr4	+	122730988	122731071	122731121	122731254	122728694	122728777	122732737	122732826	1451	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,245,0,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0	232	282	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
1452	"ENSG00000131018.18"	"SYNE1"	chr6	-	152668193	152668370	152671302	152671470	152665215	152665362	152671752	152671905	1452	0,1,0,0,0,0,0,0,0,0,1,0,0	113,22,0,0,0,2,0,33,11,0,2,2,0	0,1,0,0,0,71,3,0,0,2	0,0,0,0,0,0,0,0,16,0	300	300	1	1.0	0.0,0.043,NA,NA,NA,0.0,NA,0.0,0.0,NA,0.333,0.0,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,0.0,1.0	-0.746
1458	"ENSG00000147996.12"	"CBWD5"	chr9	-	70475018	70475078	70475443	70475489	70473436	70473474	70483187	70483279	1458	0,23,0,0,0,0,0,0,0,0,0,0,0	0,107,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,82,0,0,0	195	209	1	1.0	NA,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.187
1461	"ENSG00000068878.14_1"	"PSME4"	chr2	-	54096512	54096675	54101475	54101631	54093883	54094017	54102763	54102892	1461	0,37,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,3,133,0,0	300	300	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.029,NA,NA	0.986
1462	"ENSG00000162601.9_1"	"MYSM1"	chr1	-	59134101	59134238	59134303	59134354	59133518	59133593	59134655	59134710	1462	0,43,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,712,0	0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,0,0	200	286	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.5
1463	"ENSG00000168314.17_2"	"MOBP"	chr3	+	39521530	39521614	39540957	39541023	39509095	39509231	39543556	39543766	1463	47,0,0,0,0,0,0,0,0,0,3,216,0	0,77,0,0,0,0,0,0,0,0,0,0,0	0,43,0,29,0,44,212,0,0,255	0,0,0,0,0,0,0,0,0,185	233	215	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,1.0,NA,1.0,NA,1.0,1.0,NA,NA,0.56	-0.162
1468	"ENSG00000063978.15_2"	"RNF4"	chr4	+	2498733	2498848	2502385	2502465	2492063	2492229	2513682	2513692	1468	0,0,0,0,0,0,0,0,0,0,0,121,0	0,33,0,0,0,0,0,0,0,0,78,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,23,0,0,0	264	229	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
1477	"ENSG00000108840.15_2"	"HDAC5"	chr17	-	42169539	42169652	42169748	42169895	42169067	42169199	42170043	42170174	1477	0,34,0,0,0,0,0,0,0,0,0,0,0	0,38,0,0,0,64,0,0,0,0,0,0,0	0,0,0,0,0,2,82,0,20,0	0,0,0,0,0,0,0,0,16,260	296	262	1	1.0	NA,0.442,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,0.525,0.0	-0.41
1483	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179597716	179597911	179605460	179605572	179593141	179593265	179615929	179616034	1483	0,0,0,7,0,0,0,0,1,0,0,0,0	34,12,0,0,13,0,0,0,25,0,188,0,0	0,152,0,0,0,47,143,0,0,0	0,0,0,0,0,92,297,0,1,50	261	300	1	1.0	0.0,0.0,NA,1.0,0.0,NA,NA,NA,0.044,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,0.37,0.356,NA,0.0,0.0	-0.171
1484	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179605460	179605572	179615929	179616034	179597716	179597911	179689381	179689453	1484	0,60,0,0,0,0,0,0,0,0,0,0,0	0,3,0,41,0,117,1,0,12,0,177,2,0	0,0,0,0,0,0,0,0,0,6	0,0,0,0,0,0,276,51,141,96	254	261	1	1.0	NA,0.954,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.06	0.121
1485	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87010358	87010430	87019676	87019748	86988925	86989108	87022204	87022370	1485	74,383,0,57,0,114,0,0,2,0,0,2,0	0,0,0,4,0,0,0,0,0,0,0,0,0	0,0,0,0,0,88,0,0,244,0	0,0,0,0,0,0,0,0,0,0	221	221	1	1.0	1.0,1.0,NA,0.934,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.011
1489	"ENSG00000198625.12_1"	"MDM4"	chr1	+	204495487	204495562	204506586	204506625	204494611	204494724	204507336	204507436	1489	0,0,0,0,0,0,0,197,38,0,0,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,9,0,0,0	224	188	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
1494	"ENSG00000071553.16_2"	"ATP6AP1"	chrX	+	153660611	153660722	153662005	153662066	153660175	153660250	153662553	153662792	1494	22,283,0,0,0,74,0,16,0,0,0,0,1	0,118,0,0,0,0,49,0,0,0,259,0,0	50,0,0,0,0,80,69,4,0,0	0,0,0,0,0,0,418,61,0,0	260	210	1	1.0	1.0,0.66,NA,NA,NA,1.0,0.0,1.0,NA,NA,0.0,NA,1.0	1.0,NA,NA,NA,NA,1.0,0.118,0.05,NA,NA	0.124
1501	"ENSG00000225470.6_2"	"JPX"	chrX	+	73166833	73167209	73214674	73214796	73164418	73164497	73218602	73218679	1501	1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	0,0,0,2,0,0,102,0,0,0	300	271	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,0.0,NA,1.0,0.0,NA,NA,NA	0.667
1509	"ENSG00000106976.14"	"DNM1"	chr9	+	130986529	130986668	130988313	130988452	130985071	130985139	130996299	130996386	1509	0,78,0,0,0,0,0,0,0,0,308,13,0	0,318,0,1,19,0,0,10,20,0,182,840,2	0,0,0,0,0,0,40,0,0,0	0,95,0,0,0,97,38,151,17,0	288	288	1	1.0	NA,0.197,NA,0.0,0.0,NA,NA,0.0,0.0,NA,0.629,0.015,0.0	NA,0.0,NA,NA,NA,0.0,0.513,0.0,0.0,NA	0.003
1510	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227239581	227239686	227247073	227247112	227235627	227235711	227257477	227257554	1510	0,0,0,0,0,0,0,0,0,0,0,2,0	6,8,2,0,0,0,0,0,0,0,0,0,0	0,404,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,200	188	254	1	1.0	0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,0.0	-0.417
1511	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227239581	227239686	227256354	227256402	227235627	227235711	227257477	227257554	1511	0,0,0,0,0,0,0,0,32,0,1,0,0	6,8,2,0,0,0,0,0,0,0,0,0,0	12,14,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,200	197	254	1	1.0	0.0,0.0,0.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0	-0.267
1513	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227247073	227247112	227256354	227256402	227235627	227235711	227257477	227257554	1513	0,0,0,0,0,0,0,0,32,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0	12,14,0,0,0,0,0,0,0,0	0,404,0,0,1,0,0,0,0,0	197	188	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,0.0,NA	1.0,0.032,NA,NA,0.0,NA,NA,NA,NA,NA	0.323
1518	"ENSG00000150672.16_2"	"DLG2"	chr11	-	83194295	83194341	83195171	83195271	83183769	83183820	83243750	83243826	1518	0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,1,0,0,0,0,0,0,0,252,0,0	0,0,0,0,0,0,163,0,10,0	0,0,0,0,0,44,27,0,0,0	249	195	1	1.0	0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.825,NA,1.0,NA	-0.608
1520	"ENSG00000090316.15_1"	"MAEA"	chr4	+	1309184	1309388	1316168	1316291	1305766	1305949	1321414	1321491	1520	0,0,0,0,0,87,0,0,0,0,0,0,0	0,90,0,0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,133,0,8,31,0	0,0,0,0,0,0,78,0,0,0	300	272	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,1.0,NA	-0.417
1523	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26747017	26747209	26761337	26761532	26743684	26743879	26771540	26771655	1523	0,66,0,0,0,0,0,0,0,0,0,0,0	0,93,0,0,0,0,0,0,0,0,0,0,0	99,0,0,0,0,28,33,0,7,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.585
1525	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37341383	37341403	37342202	37342357	37341036	37341117	37342748	37342825	1525	0,0,0,0,0,0,0,15,0,0,0,0,0	0,215,0,0,0,0,0,0,3,0,0,0,2	0,0,0,0,0,0,0,0,0,0	0,15,0,0,0,0,35,23,0,0	300	169	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,0.0	NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA	0.25
1527	"ENSG00000082781.11_2"	"ITGB5"	chr3	-	124527868	124528003	124536467	124536557	124515234	124515664	124538585	124538681	1527	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,96,0,0,0,0,0,0,0	0,0,0,0,0,0,81,0,0,0	0,0,0,0,0,0,0,0,0,0	239	284	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
1535	"ENSG00000132600.16_2"	"PRMT7"	chr16	+	68345944	68346079	68349799	68349977	68344876	68345002	68355328	68355365	1535	0,0,0,0,0,0,0,0,0,0,0,174,0	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,16,0,0,0	0,0,0,0,0,0,48,0,0,0	284	300	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA	0.24
1536	"ENSG00000132600.16_2"	"PRMT7"	chr16	+	68349799	68349977	68355328	68355365	68345944	68346079	68358585	68358735	1536	0,0,0,0,0,0,0,0,0,0,0,169,0	0,43,0,0,1,0,0,0,0,0,0,0,0	0,288,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	186	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.667
1537	"ENSG00000132600.16_2"	"PRMT7"	chr16	+	68355328	68355365	68358585	68358735	68349799	68349977	68362968	68363077	1537	0,0,0,0,0,0,0,0,0,0,0,0,0	0,48,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,23,0,0,0	0,0,0,0,0,0,0,0,0,0	186	299	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
1542	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53416426	53416558	53420411	53420476	53413680	53413752	53427174	53427301	1542	0,0,0,0,0,0,0,0,31,0,0,259,0	0,0,0,0,0,0,0,0,0,0,0,300,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,65,0,0,0,0	281	214	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.397,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.699
1543	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53493640	53493743	53504588	53504718	53480637	53480715	53513529	53513609	1543	0,0,385,0,0,0,0,0,0,0,220,0,0	0,11,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,34,0,0,0,0	252	279	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.667
1545	"ENSG00000114054.13_2"	"PCCB"	chr3	+	135975396	135975465	135979320	135979377	135974697	135974817	135980793	135980907	1545	63,52,0,0,0,0,0,0,0,0,0,0,0	0,36,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,46,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	218	206	1	1.0	1.0,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.212
1554	"ENSG00000073584.18_2"	"SMARCE1"	chr17	-	38798706	38798811	38801827	38801871	38793743	38793824	38802047	38802099	1554	0,0,0,0,0,0,0,0,1,0,0,165,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,42,0,1,0,0	193	254	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	1.0
1556	"ENSG00000124795.14_2"	"DEK"	chr6	-	18258534	18258636	18264073	18264227	18258183	18258293	18264615	18264772	1556	0,0,0,0,0,0,0,0,0,0,0,0,0	48,48,0,0,54,68,0,0,0,0,0,0,0	0,0,0,0,0,30,0,0,0,8	0,0,0,0,0,3,0,139,0,0	300	251	1	1.0	0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.893,NA,0.0,NA,1.0	-0.631
1557	"ENSG00000113648.16_1"	"H2AFY"	chr5	-	134686512	134686603	134688635	134688735	134681657	134681747	134696186	134696297	1557	8,58,0,0,0,0,0,118,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	0,250,0,0,0,0,0,0,330,0	249	240	1	1.0	1.0,1.0,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,0.0,NA	0.417
1560	"ENSG00000196998.17_2"	"WDR45"	chrX	-	48934088	48934183	48935301	48935406	48933524	48933604	48935495	48935570	1560	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,356,0,0,0,0,0,0,0,0	254	244	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.5
1561	"ENSG00000196998.17_2"	"WDR45"	chrX	-	48934303	48934409	48935301	48935406	48934088	48934183	48935495	48935570	1561	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,372,0,0,0,0,3,0,0,0	254	255	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
1562	"ENSG00000196998.17_2"	"WDR45"	chrX	-	48934303	48934412	48935301	48935406	48934088	48934183	48935495	48935570	1562	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,372,0,0,0,0,3,0,0,0	254	258	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
1567	"ENSG00000155974.11_2"	"GRIP1"	chr12	-	66849966	66850122	66856703	66856873	66849188	66849344	66859054	66859202	1567	0,96,0,0,0,0,0,0,0,0,0,0,0	0,0,152,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,215,26,0,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	-0.5
1579	"ENSG00000185379.20_2"	"RAD51D"	chr17	-	33434384	33434466	33445519	33445638	33434006	33434141	33446129	33446191	1579	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0	0,293,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	268	231	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
1582	"ENSG00000163531.15_2"	"NFASC"	chr1	+	204960419	204960434	204971723	204971876	204957760	204957934	204978684	204978816	1582	0,31,0,0,0,0,0,0,0,0,112,0,0	0,50,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0	164	300	1	1.0	NA,0.531,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.49
1593	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144871695	144871881	144873876	144874029	144867920	144868172	144874680	144874904	1593	2,155,4,0,0,0,1,1,34,0,1,21,0	0,28,0,1,0,87,0,0,0,0,0,0,0	306,0,0,0,0,1,0,50,0,7	0,0,0,0,0,2,1,0,0,0	300	300	1	1.0	1.0,0.847,1.0,0.0,NA,0.0,1.0,1.0,1.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,NA,0.333,0.0,1.0,NA,1.0	0.118
1595	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	116975454	116975638	117001359	117001514	116930794	116931050	117024669	117024754	1595	0,75,0,0,0,6,0,0,52,1,0,0,2	1,29,0,0,0,0,0,0,47,540,0,2,0	730,0,0,0,0,67,523,96,0,25	0,0,0,0,0,95,428,51,2,0	300	300	1	1.0	0.0,0.721,NA,NA,NA,1.0,NA,NA,0.525,0.002,NA,0.0,1.0	1.0,NA,NA,NA,NA,0.414,0.55,0.653,0.0,1.0	-0.139
1596	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117075027	117075246	117093791	117093929	117061364	117061553	117154168	117154262	1596	2,521,0,51,17,0,0,0,10,0,0,0,0	1,39,0,18,0,47,0,0,80,2,10,465,0	949,117,0,0,7,314,330,166,7,3	0,0,0,0,0,63,354,0,195,135	300	287	1	1.0	0.657,0.927,NA,0.73,1.0,0.0,NA,NA,0.107,0.0,0.0,0.0,NA	1.0,1.0,NA,NA,1.0,0.827,0.471,1.0,0.033,0.021	-0.289
1597	"ENSG00000134490.13_2"	"TMEM241"	chr18	-	20950179	20950225	20951385	20951434	20948678	20948714	20953675	20953727	1597	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,25,0,0,99,0	0,0,0,0,0,0,0,21,0,0	198	195	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,1.0,NA	-0.667
1599	"ENSG00000148337.20_2"	"CIZ1"	chr9	-	130950141	130950213	130952607	130952723	130947825	130948055	130952966	130953141	1599	0,0,0,0,0,0,0,0,0,0,0,0,232	0,22,0,0,0,0,0,0,10,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	265	221	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.667
1601	"ENSG00000038427.15_2"	"VCAN"	chr5	+	82815167	82818128	82832825	82838087	82807921	82808215	82841355	82841469	1601	3,20,0,0,12,0,0,5,13,525,290,0,0	0,0,0,0,0,0,0,154,0,0,0,0,0	0,0,0,0,0,81,120,0,0,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	1.0,1.0,NA,NA,1.0,NA,NA,0.031,1.0,1.0,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.138
1604	"ENSG00000204815.9_2"	"TTC25"	chr17	+	40091723	40091796	40091851	40092002	40091469	40091601	40092725	40092787	1604	0,54,0,0,0,0,0,0,0,0,0,0,0	1,42,1,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,44,0,0,0,0	0,0,0,0,0,0,0,0,0,0	222	300	1	1.0	0.0,0.635,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.788
1614	"ENSG00000092529.23_2"	"CAPN3"	chr15	+	42698123	42698141	42700408	42700522	42695938	42695975	42701500	42701578	1614	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,279,0,0,0	167	263	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
