ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1821	"ENSG00000069345.11_1"	"DNAJA2"	chr16	-	47005260	47005571	47005260	47005484	47005807	47005867	1821	0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,149,0,0,0,0,11,0,0,1,0	0,0,0,0,0,0,0,44,0,0	0,0,0,0,0,1,294,19,45,0	236	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,0.0,0.595,0.0,NA	-0.149
1823	"ENSG00000158089.14_1"	"GALNT14"	chr2	-	31146984	31147163	31146984	31147129	31147605	31147689	1823	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,19,1,0,0,0	183	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,1.0	0.667
1824	"ENSG00000139624.12_1"	"CERS5"	chr12	-	50526744	50527851	50526744	50526847	50528328	50528485	1824	0,0,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,4,0,0,0,0	300	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.429,NA,NA,NA,NA	0.571
1825	"ENSG00000111653.19_1"	"ING4"	chr12	-	6761436	6761584	6761436	6761475	6761827	6761933	1825	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,18,0,0,0,0	258	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
1826	"ENSG00000111653.19_1"	"ING4"	chr12	-	6761827	6761936	6761827	6761933	6762101	6762216	1826	0,32,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,308,0	0,0,0,0,0,0,0,0,93,2	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0	-0.5
1842	"ENSG00000145362.17_2"	"ANK2"	chr4	+	114238862	114238965	114238877	114238965	114234839	114234851	1842	0,63,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,35,0,0	0,0,0,0,0,0,34,0,0,0	0,0,0,0,0,0,0,0,0,0	164	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
1860	"ENSG00000213676.10_2"	"ATF6B"	chr6	-	32084813	32084907	32084813	32084884	32085099	32085181	1860	0,0,0,0,0,223,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,259,0,0,0	172	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.5
1862	"ENSG00000104299.14_2"	"INTS9"	chr8	-	28628498	28628682	28628498	28628597	28633275	28633443	1862	0,0,0,0,0,0,0,0,0,94,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,50,0,0,0	234	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
1863	"ENSG00000133226.16_2"	"SRRM1"	chr1	+	24977899	24978103	24977989	24978103	24976461	24976577	1863	3,203,0,220,0,4,0,0,18,0,108,178,1	0,0,0,0,0,0,0,0,0,0,0,0,0	139,0,0,0,22,4,2,69,221,34	0,0,0,0,0,49,0,0,0,0	239	150	1	1.0	1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,1.0,1.0	1.0,NA,NA,NA,1.0,0.049,1.0,1.0,1.0,1.0	0.136
1865	"ENSG00000133226.16_2"	"SRRM1"	chr1	+	24987800	24987887	24987803	24987887	24987209	24987290	1865	0,4,28,56,0,7,0,0,0,0,0,0,0	0,13,0,0,0,0,0,0,0,0,0,0,0	337,87,0,0,0,0,63,0,29,40	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.233,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,1.0,NA,1.0,1.0	-0.192
1889	"ENSG00000099625.12_2"	"CBARP"	chr19	-	1234999	1235341	1234999	1235144	1235499	1235564	1889	0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,68,0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,0,55,0	0,0,0,0,0,0,1,0,0,0	300	150	1	1.0	0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	-0.5
1898	"ENSG00000129292.20_2"	"PHF20L1"	chr8	+	133816856	133816985	133816859	133816985	133816063	133816277	1898	0,0,0,0,0,0,0,0,16,0,0,0,0	0,74,0,0,0,0,0,0,0,0,0,0,0	15,0,0,0,0,0,0,0,1,0	390,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.037,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.018
1899	"ENSG00000134243.11_1"	"SORT1"	chr1	-	109888372	109888503	109888372	109888500	109890104	109890154	1899	0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,34,226,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-1.0
1904	"ENSG00000168724.14_1"	"DNAJC21"	chr5	+	34945826	34945908	34945865	34945908	34944971	34945130	1904	0,0,0,0,0,0,0,0,0,0,0,0,1110	0,52,0,0,0,48,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,35,0,0,0,0	188	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.333
1949	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99342405	99342545	99342408	99342545	99341169	99341295	1949	0,109,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,32,0,0,7,0	0,0,0,0,0,1,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,0.969,NA,NA,1.0,NA	0.01
1959	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5398019	5401042	5398019	5398142	5406775	5406967	1959	0,0,0,0,0,0,0,0,0,0,0,1,0	0,100,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,35,0,0,5,0	0,14,0,0,0,38,10,0,164,0	300	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,0.0,NA,NA,NA,0.315,0.0,NA,0.015,NA	0.417
1960	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5419709	5419930	5419709	5419876	5423376	5423552	1960	0,116,0,0,0,0,0,0,3,0,0,4,0	0,1,0,0,0,0,0,1,0,0,0,0,0	0,78,0,0,0,0,155,0,12,72	0,0,0,0,0,0,0,0,0,0	203	150	1	1.0	NA,0.988,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,1.0	-0.253
1962	"ENSG00000178971.13_1"	"CTC1"	chr17	-	8140692	8140837	8140692	8140732	8141348	8141560	1962	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,11,0,0,0,0	254	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
1972	"ENSG00000117054.13_2"	"ACADM"	chr1	+	76198522	76198607	76198537	76198607	76198328	76198426	1972	0,0,0,0,0,0,0,580,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,14,0,0,0,0	0,220,0,0,0,0,0,0,0,0	164	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA	0.5
1982	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	72967827	72967984	72967830	72967984	72962463	72962535	1982	0,4,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,108,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
1983	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	73043302	73043538	73043329	73043538	73023208	73023375	1983	0,57,1,0,105,0,0,0,32,0,23,16,0	0,0,0,0,0,0,0,0,0,0,0,396,0	562,0,0,0,0,39,1,69,0,36	0,0,0,0,0,0,0,0,19,0	176	150	1	1.0	NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,1.0,0.033,NA	1.0,NA,NA,NA,NA,1.0,1.0,1.0,0.0,1.0	0.006
2029	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21276495	21276604	21276495	21276601	21295966	21296089	2029	0,3,0,0,0,0,0,0,44,0,0,0,0	0,28,0,0,115,0,0,0,1,0,0,0,0	0,0,0,0,0,1,0,0,8,0	27,0,0,0,0,0,0,26,0,0	152	150	1	1.0	NA,0.096,NA,NA,0.0,NA,NA,NA,0.977,NA,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,NA,0.0,1.0,NA	-0.142
2039	"ENSG00000140983.13_2"	"RHOT2"	chr16	+	720888	721000	720891	721000	720674	720773	2039	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,71,0,0,0,0,0,0,0	0,0,0,0,0,0,9,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
2055	"ENSG00000166501.12_2"	"PRKCB"	chr16	+	24225978	24231932	24231281	24231932	24202410	24202551	2055	12,420,103,281,0,28,1,457,56,143,2266,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,323,0,0,0,223,554,262,413,0	0,0,0,0,0,14,0,0,0,0	300	150	1	1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA	1.0,1.0,NA,NA,NA,0.888,1.0,1.0,1.0,NA	0.019
2056	"ENSG00000155975.9_1"	"VPS37A"	chr8	+	17137230	17137664	17137536	17137664	17133905	17133976	2056	0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,0,0,101,0,0,0,0,0,0,0	0,89,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
2061	"ENSG00000104960.15_1"	"PTOV1"	chr19	+	50363822	50363997	50363870	50363997	50363524	50363593	2061	0,0,0,0,0,0,0,5,0,0,0,0,0	0,81,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,9,1,0,0,3	197	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0	0.5
2068	"ENSG00000184226.14_2"	"PCDH9"	chr13	-	67205341	67205543	67205341	67205417	67477635	67477737	2068	0,50,0,0,0,102,0,26,0,0,1,222,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,32,0,0,2	0,142,0,0,0,0,0,0,1,86	275	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,1.0,NA	NA,0.0,NA,NA,NA,1.0,1.0,NA,0.0,0.013	0.597
2069	"ENSG00000184226.14_2"	"PCDH9"	chr13	-	67205341	67205543	67205341	67205417	67799536	67802707	2069	0,32,0,0,0,0,0,0,0,0,0,22,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,2	0,0,0,0,0,0,85,0,0,0	275	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0	0.333
2074	"ENSG00000138688.15_2"	"KIAA1109"	chr4	+	123145652	123145832	123145655	123145832	123141487	123141625	2074	10,3,0,0,0,0,0,0,0,0,0,0,0	40,0,0,37,0,0,0,0,0,0,0,0,0	38,0,0,0,0,0,94,2,1,21	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	0.198,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0	-0.601
2083	"ENSG00000154429.10_1"	"CCSAP"	chr1	-	229462484	229463305	229462484	229462753	229477845	229478260	2083	0,5,0,0,0,0,0,0,0,0,0,0,0	46,0,0,0,0,203,0,0,0,0,0,0,0	0,0,0,0,0,33,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	0.0,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.667
2091	"ENSG00000188529.14_1"	"SRSF10"	chr1	-	24298062	24298116	24298062	24298113	24298339	24298502	2091	0,25,0,0,0,217,0,0,0,0,29,0,0	0,23,0,0,0,62,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0	0,0,0,0,0,0,73,0,0,0	152	150	1	1.0	NA,0.518,NA,NA,NA,0.775,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA	0.713
2111	"ENSG00000162231.13_2"	"NXF1"	chr11	-	62561729	62561912	62561729	62561870	62562406	62562479	2111	0,0,0,163,0,50,0,0,3,0,282,0,0	0,36,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,15,1,0,9	0,0,0,0,0,0,23,0,0,0	191	150	1	1.0	NA,0.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.339,1.0,NA,1.0	-0.035
2125	"ENSG00000116786.11_2"	"PLEKHM2"	chr1	+	16058383	16058543	16058444	16058543	16057686	16057752	2125	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,32,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,46,0,0	0,0,0,0,0,0,0,0,0,0	210	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
2127	"ENSG00000164066.12_1"	"INTU"	chr4	+	128606596	128609022	128608832	128609022	128605563	128605641	2127	0,0,0,0,0,8,0,0,0,0,538,0,0	0,18,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,64,0,5,0	300	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	0.5
2129	"ENSG00000101361.15_2"	"NOP56"	chr20	+	2635883	2636158	2635970	2636158	2635394	2635593	2129	0,0,0,0,0,0,0,0,0,0,1,0,0	0,11,0,0,0,64,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	272,0,0,0,0,97,0,0,0,0	236	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.333
2148	"ENSG00000136279.19_2"	"DBNL"	chr7	+	44098476	44098582	44098500	44098582	44098027	44098079	2148	0,0,0,0,0,0,0,0,0,0,0,0,0	0,38,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	173	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
2160	"ENSG00000062485.18_2"	"CS"	chr12	-	56668785	56668915	56668785	56668832	56669779	56669979	2160	0,100,217,186,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,120,0,1,0,70,0,40,0,0	0,0,0,0,0,0,0,60,0,0	232	150	1	1.0	NA,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,1.0,NA,1.0,NA,1.0,NA,0.301,NA,NA	0.175
2170	"ENSG00000166997.7_2"	"CNPY4"	chr7	+	99722054	99722254	99722136	99722254	99720406	99720529	2170	0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,9,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	231	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-1.0
2172	"ENSG00000110200.8_2"	"ANAPC15"	chr11	-	71822202	71822332	71822202	71822327	71822457	71822542	2172	0,0,0,0,0,0,0,0,0,0,0,0,0	0,74,0,0,0,0,0,0,0,0,8,0,0	1,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,62,0,0,0	154	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.667
2175	"ENSG00000196954.13_2"	"CASP4"	chr11	-	104822622	104822790	104822622	104822732	104825473	104825728	2175	0,0,0,0,0,0,0,0,0,0,0,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,24,0	0,0,0,0,0,0,0,0,0,0	207	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-1.0
2176	"ENSG00000174953.13_2"	"DHX36"	chr3	-	154013072	154013128	154013072	154013086	154017626	154017714	2176	0,0,0,0,0,68,0,0,0,0,3,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,37,242,0,0,0	0,0,0,0,0,0,31,0,0,0	191	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,1.0,0.86,NA,NA,NA	0.07
2184	"ENSG00000104408.9_2"	"EIF3E"	chr8	-	109252186	109252327	109252186	109252304	109254027	109254142	2184	0,0,0,0,0,0,0,0,0,0,377,0,0	0,46,0,0,314,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,15,0,0,0,111,84,0,0,2	172	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,0.0	0.333
2185	"ENSG00000079134.11_2"	"THOC1"	chr18	-	224083	224200	224083	224179	224923	224994	2185	0,0,0,0,0,0,0,0,12,0,0,0,0	0,131,0,0,0,0,0,0,0,0,0,305,0	0,0,0,0,0,0,0,0,0,0	0,5,0,0,0,6,0,0,0,0	170	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.333
2201	"ENSG00000076864.19_2"	"RAP1GAP"	chr1	-	21924453	21924588	21924453	21924557	21924892	21924995	2201	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	21,0,0,0,0,0,0,0,0,0	180	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
2203	"ENSG00000076864.19_2"	"RAP1GAP"	chr1	-	21929296	21930405	21929296	21929406	21932558	21932690	2203	0,74,0,7,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,417,0	300	150	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	0.5
2213	"ENSG00000104517.12_2"	"UBR5"	chr8	-	103354700	103354912	103354700	103354894	103357623	103357773	2213	10,0,0,0,0,0,0,0,0,0,0,0,0	54,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,0,0,267,0	167	150	1	1.0	0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA	0.13
2237	"ENSG00000176225.12_1"	"RTTN"	chr18	-	67836090	67836303	67836090	67836209	67843910	67844081	2237	0,0,0,0,0,8,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,14,0,0,0,0	243	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
2249	"ENSG00000076604.14_2"	"TRAF4"	chr17	+	27074839	27074965	27074860	27074965	27074230	27074282	2249	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,283,0,0,0,0,274,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,153	170	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.333
2252	"ENSG00000160785.13_1"	"SLC25A44"	chr1	+	156177652	156177804	156177676	156177804	156169625	156170263	2252	0,0,0,0,0,0,0,0,0,0,0,0,0	0,97,0,0,0,0,0,0,0,466,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,13,389,0	173	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,0.0,NA	-0.333
2254	"ENSG00000072415.8_2"	"MPP5"	chr14	+	67745734	67746254	67745966	67746254	67736417	67736500	2254	2,19,138,0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,3,0,0,117	0,0,0,0,0,0,0,0,0,9	300	150	1	1.0	1.0,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,NA,0.867	0.044
2256	"ENSG00000168297.15_1"	"PXK"	chr3	+	58398627	58398690	58398630	58398690	58395816	58395886	2256	0,0,0,0,0,211,0,0,0,10,183,5,0	0,0,0,0,0,0,0,0,0,109,0,0,0	323,0,0,0,0,0,17,0,0,163	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.083,1.0,1.0,NA	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0	-0.229
2270	"ENSG00000134644.15_1"	"PUM1"	chr1	-	31452908	31453013	31452908	31453010	31454158	31454252	2270	0,76,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,4,0	5,0,0,0,0,63,0,0,0,0	0,0,0,0,0,0,0,3,0,47	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0,NA,NA,NA,NA,1.0,NA,0.0,NA,0.0	0.0
2271	"ENSG00000134644.15_1"	"PUM1"	chr1	-	31452908	31453025	31452908	31453010	31454158	31454252	2271	0,80,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,258,0,0,0	0,0,0,0,0,0,0,3,0,47	164	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,1.0,0.0,NA,0.0	0.167
2272	"ENSG00000134644.15_1"	"PUM1"	chr1	-	31452908	31453025	31452908	31453013	31454158	31454252	2272	0,80,0,0,0,0,0,0,0,0,0,0,0	0,76,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,258,0,0,0	5,0,0,0,0,63,0,0,0,0	161	150	1	1.0	NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.162
2282	"ENSG00000171509.15_2"	"RXFP1"	chr4	+	159520396	159520583	159520477	159520583	159514552	159514651	2282	46,0,0,0,0,0,0,0,0,0,0,0,0	0,70,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,267,0,0,0	230	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
2288	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53856264	53856351	53856276	53856351	53854798	53854927	2288	2,21,0,0,0,4,0,0,0,0,584,259,0	69,163,1,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,1,39,155,23,0	179,1,0,0,9,11,108,0,0,0	161	150	1	1.0	0.026,0.107,0.0,NA,NA,0.651,NA,NA,NA,NA,1.0,1.0,NA	0.0,0.0,NA,NA,0.0,0.078,0.252,1.0,1.0,NA	0.131
2289	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53862560	53862616	53862563	53862616	53861004	53861077	2289	199,202,1,341,0,0,0,0,17,0,1,232,0	0,0,0,22,0,0,0,0,0,0,0,0,0	39,0,0,0,4,195,278,1,3,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	1.0,1.0,1.0,0.939,NA,NA,NA,NA,1.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA	-0.009
