ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2454	"ENSG00000105705.15_2"	"SUGP1"	chr19	-	19427055	19427402	19427230	19427402	19420905	19421009	2454	0,1,0,0,0,0,0,0,0,0,0,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,42,0,0,0,0	325	150	1	1.0	NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.005
2455	"ENSG00000001497.16_1"	"LAS1L"	chrX	-	64740581	64743587	64743439	64743587	64737866	64738345	2455	219,486,1,2,0,157,0,183,43,337,450,4,1384	0,59,0,0,0,0,0,0,0,0,0,0,0	607,461,0,0,20,369,556,0,54,5	0,0,0,0,0,0,0,0,0,0	3008	150	1	1.0	1.0,0.291,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,1.0	-0.064
2486	"ENSG00000226711.6_2"	"FAM66C"	chr12	+	8341067	8341241	8341067	8341131	8346798	8347077	2486	0,0,0,0,183,0,0,120,0,0,227,0,0	0,0,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	260	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.75
2493	"ENSG00000120899.17_2"	"PTK2B"	chr8	+	27290951	27291069	27290951	27291030	27291609	27291649	2493	0,101,0,364,0,0,0,0,18,0,1,0,0	0,0,2,0,0,0,0,0,14,0,0,0,0	203,0,0,0,0,0,0,0,7,2	0,0,0,0,0,0,0,0,0,0	189	150	1	1.0	NA,1.0,0.0,1.0,NA,NA,NA,NA,0.505,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0	-0.299
2512	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67374428	67374795	67374428	67374547	67375866	67375949	2512	0,69,0,0,0,89,0,0,0,1,0,0,0	0,15,0,0,0,0,0,0,18,0,43,0,0	0,137,0,0,0,0,0,0,192,0	0,0,0,0,0,0,14,109,25,0	398	150	1	1.0	NA,0.634,NA,NA,NA,1.0,NA,NA,0.0,1.0,0.0,NA,NA	NA,1.0,NA,NA,NA,NA,0.0,0.0,0.743,NA	0.091
2516	"ENSG00000160193.11_1"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44283549	44283706	2516	0,0,0,0,0,0,0,0,0,0,183,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,12	202	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
2521	"ENSG00000165730.14_1"	"STOX1"	chr10	+	70644015	70646374	70644015	70644215	70652344	70652816	2521	99,176,0,0,187,41,0,0,0,0,731,1,2	0,0,0,0,0,0,0,0,0,0,82,0,0	317,72,0,0,43,322,167,0,553,113	0,0,0,0,0,71,0,0,179,0	2309	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,0.367,1.0,1.0	1.0,1.0,NA,NA,1.0,0.228,1.0,NA,0.167,1.0	0.139
2557	"ENSG00000147526.19_2"	"TACC1"	chr8	+	38684685	38684893	38684685	38684806	38688642	38688695	2557	0,0,0,0,0,0,0,0,0,0,0,0,0	0,43,0,349,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,68,0,0,0	0,0,0,0,0,0,25,0,0,0	237	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.633,NA,NA,NA	-0.633
2571	"ENSG00000128596.16_1"	"CCDC136"	chr7	+	128441239	128441563	128441239	128441527	128444703	128444815	2571	0,95,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,0,49,0,0,0,0	0,0,0,0,0,0,0,0,0,0	186	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.5
2578	"ENSG00000162961.13_2"	"DPY30"	chr2	-	32264661	32264874	32264801	32264874	32264489	32264561	2578	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,0,0,14	0,0,0,0,0,0,0,0,0,0	290	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
2580	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99221252	99221653	99221584	99221653	99220663	99220764	2580	1,198,0,0,0,0,0,1,40,0,0,314,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,0,0,0,0,1,0,0,0	0,204,0,0,0,0,0,0,0,0	482	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0	NA,0.067,NA,NA,NA,NA,1.0,NA,NA,NA	0.467
2581	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99240651	99240799	99240698	99240799	99238060	99238146	2581	0,0,0,0,0,0,0,45,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,9,260,0,0,0	197	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	1.0
2584	"ENSG00000130254.11_1"	"SAFB2"	chr19	-	5616138	5616346	5616142	5616346	5613475	5613538	2584	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,8,0	0,35,0,0,0,0,0,0,122,0	154	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.06,NA	-0.03
2586	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18801565	18801656	18801631	18801656	18800302	18800440	2586	0,0,0,0,0,0,0,0,0,0,0,0,0	1,28,0,0,0,0,0,0,0,0,0,0,0	0,132,0,0,0,0,0,20,0,0	0,0,0,0,0,0,0,0,0,0	216	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
2599	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18631138	18631265	18631138	18631259	18633530	18633652	2599	0,1,8,203,293,0,0,0,0,1,0,1,0	0,71,0,0,0,0,0,0,0,0,0,0,0	182,0,0,0,0,0,0,0,0,151	0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,0.013,1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-0.164
2603	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1208878	1209217	1209045	1209217	1203241	1203372	2603	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,111,0	317	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
2608	"ENSG00000122970.15_1"	"IFT81"	chr12	+	110562139	110562666	110562139	110562248	110565164	110565329	2608	0,2,0,0,79,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,10,0,0,0,0	568	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
2613	"ENSG00000163349.21_2"	"HIPK1"	chr1	+	114499745	114499908	114499745	114499806	114500687	114500913	2613	0,29,238,218,0,0,0,0,1,0,1221,0,0	0,49,0,0,0,0,0,0,0,0,407,0,0	379,115,0,0,0,1,118,0,4,2	0,0,0,0,0,0,0,0,0,0	252	150	1	1.0	NA,0.261,1.0,1.0,NA,NA,NA,NA,1.0,NA,0.641,NA,NA	1.0,1.0,NA,NA,NA,1.0,1.0,NA,1.0,1.0	-0.22
2618	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343017	16342640	16342728	16343498	16343567	2618	0,0,0,159,0,8,0,0,0,330,2,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,0,0,0,0	0,63,0,0,0,0,0,0,0,0	439	150	1	1.0	NA,0.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA	0.3
2622	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176083078	176083135	176083078	176083126	176083700	176083817	2622	0,0,0,0,0,0,0,0,0,0,0,0,0	0,28,0,130,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,66,0,0,0	0,0,0,0,0,0,0,0,134,0	159	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA	-0.5
2634	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124811954	124812179	124812092	124812179	124810736	124810916	2634	0,40,0,0,0,0,41,8,0,0,693,202,2	0,0,0,0,0,0,0,0,0,0,0,0,0	86,294,0,1,2,161,0,0,272,0	0,0,0,0,0,0,0,0,0,37	288	150	1	1.0	NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,0.0	0.143
2636	"ENSG00000125779.21_1"	"PANK2"	chr20	+	3888572	3888925	3888572	3888782	3891223	3891477	2636	0,165,0,645,0,0,0,0,0,0,0,0,0	0,104,0,0,0,0,0,0,0,0,0,0,0	0,11,0,0,0,0,18,0,0,0	0,0,0,0,0,0,0,2,0,0	293	150	1	1.0	NA,0.448,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,0.0,NA,NA	0.057
2637	"ENSG00000159069.13_2"	"FBXW5"	chr9	-	139836206	139836918	139836497	139836918	139835988	139836136	2637	0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,0,0,0,0,0,0,0,0,0,268,0	0,0,0,0,0,0,0,0,63,0	0,0,0,0,0,0,0,100,86,0	441	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,0.0,0.199,NA	-0.1
2644	"ENSG00000132768.13_1"	"DPH2"	chr1	+	44435700	44435994	44435700	44435942	44436267	44436380	2644	0,24,0,0,0,1,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,37,0,0,0,0	0,0,0,0,0,0,0,0,0,0	202	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,0.598,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.134
2653	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142586762	142587038	142586762	142586873	142593561	142593653	2653	0,34,0,0,0,0,0,0,0,0,137,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,8,0,0,0	0,0,0,0,0,0,2,0,0,0	315	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.656,NA,NA,NA	0.172
2658	"ENSG00000114867.20_2"	"EIF4G1"	chr3	+	184043638	184043745	184043638	184043739	184044314	184044417	2658	0,32,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,431,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,154,12,1,0	156	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA	0.5
2677	"ENSG00000120265.16_2"	"PCMT1"	chr6	+	150123335	150123552	150123335	150123505	150131751	150132556	2677	0,73,0,48,156,0,0,0,12,0,173,21,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,494,1,0,0	0,0,0,0,0,4,0,0,0,0	197	150	1	1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA	NA,NA,NA,1.0,NA,0.0,1.0,1.0,NA,NA	0.25
2696	"ENSG00000177731.15_1"	"FLII"	chr17	-	18149057	18149376	18149151	18149376	18148868	18148974	2696	0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,40,0,0	244	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
2698	"ENSG00000147403.16_2"	"RPL10"	chrX	+	153627678	153627935	153627678	153627737	153628143	153628282	2698	1,352,0,45,3,69,0,0,78,0,476,36,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,134,789,102,50,472	0,0,0,0,0,0,1,0,0,0	348	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA	NA,1.0,NA,NA,NA,1.0,0.997,1.0,1.0,1.0	0.001
2723	"ENSG00000165195.15_2"	"PIGA"	chrX	-	15349337	15350114	15349711	15350114	15344035	15344168	2723	0,86,0,0,0,0,0,0,0,0,0,137,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	524	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
2730	"ENSG00000196628.9"	"TCF4"	chr18	-	52899739	52899902	52899751	52899902	52896077	52896307	2730	0,173,0,0,22,0,0,0,0,0,1,0,0	67,46,0,0,0,0,0,0,0,0,397,0,0	0,1,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,0,0	162	150	1	1.0	0.0,0.777,NA,NA,1.0,NA,NA,NA,NA,NA,0.002,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.555
2734	"ENSG00000145191.12_2"	"EIF2B5"	chr3	+	183857867	183858009	183857867	183857945	183858205	183858518	2734	0,45,0,0,0,0,0,0,0,0,151,0,0	0,0,0,0,0,0,0,0,0,0,557,0,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,115,0,0,0,0	214	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.387
2737	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34099755	34100001	34099755	34099770	34102679	34102850	2737	0,0,0,0,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,157,0,0,1,0	0,0,0,0,0,0,0,0,0,0	381	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-1.0
2738	"ENSG00000100321.14_2"	"SYNGR1"	chr22	+	39770320	39770665	39770320	39770558	39772056	39772202	2738	0,0,0,39,0,0,0,0,0,0,0,0,0	316,83,1,0,0,32,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0	0,2,0,0,1,56,624,2,271,0	257	150	1	1.0	0.0,0.0,0.0,1.0,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA	0.143
2751	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166900211	166900559	166900262	166900559	166898801	166898934	2751	0,59,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,69,0,0,0,0	0,0,0,0,0,0,0,57,0,0	201	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.5
2765	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	230546	231191	231022	231191	229965	230044	2765	0,0,0,0,0,0,0,0,0,0,0,663,0	0,0,0,0,0,13,0,0,0,0,0,0,0	0,1,0,0,0,1,1,1,1,0	0,0,0,0,0,0,5,0,0,0	626	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,1.0,0.046,1.0,1.0,NA	-0.309
2766	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	262200	262786	262630	262786	260084	261130	2766	0,86,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,0	580	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA	0.5
2767	"ENSG00000143473.11_2"	"KCNH1"	chr1	-	211192124	211192598	211192205	211192598	211092981	211093411	2767	0,0,0,0,0,0,0,0,0,0,0,0,0	0,110,0,0,0,0,0,0,23,0,326,0,0	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0	231	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
2768	"ENSG00000145241.10_2"	"CENPC"	chr4	-	68358468	68358715	68358586	68358715	68357897	68357993	2768	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,44	0,0,0,0,0,0,5,0,0,0	268	150	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0	-0.5
2775	"ENSG00000103657.13_2"	"HERC1"	chr15	-	63918140	63918353	63918183	63918353	63916356	63916526	2775	65,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	160,0,0,0,0,1,0,37,0,0	193	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	1.0
2789	"ENSG00000089022.13_1"	"MAPKAPK5"	chr12	+	112326688	112326810	112326688	112326804	112327843	112327948	2789	0,26,0,0,0,0,0,0,23,0,0,0,0	0,0,0,0,18,0,0,0,29,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,232,0	156	150	1	1.0	NA,1.0,NA,NA,0.0,NA,NA,NA,0.433,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	-0.022
2804	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24035024	24035369	24035272	24035369	24034814	24034910	2804	0,0,0,0,143,3,0,0,0,0,176,0,0	38,50,0,0,0,0,0,0,0,0,0,337,0	0,26,0,0,0,0,0,0,3,156	0,0,0,0,0,0,0,0,62,1	398	150	1	1.0	0.0,0.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,0.0,NA	NA,1.0,NA,NA,NA,NA,NA,NA,0.018,0.983	-0.167
2811	"ENSG00000147687.17_2"	"TATDN1"	chr8	-	125530982	125531122	125531058	125531122	125528127	125528271	2811	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0,308,0,0	0,0,0,0,0,0,0,0,135,0	0,0,0,0,0,0,160,0,0,0	226	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	-0.5
2814	"ENSG00000047346.12_2"	"FAM214A"	chr15	-	52879252	52879416	52879347	52879416	52876941	52877141	2814	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,105,0,0,0,0,0,0,0,23,0	16,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	245	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
2822	"ENSG00000172824.14_2"	"CES4A"	chr16	+	67034759	67034949	67034759	67034893	67035210	67035364	2822	0,0,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,56	206	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.5
2839	"ENSG00000082684.14_2"	"SEMA5B"	chr3	-	122630206	122630382	122630337	122630382	122629686	122629892	2839	0,17,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	281	150	1	1.0	NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.5
2853	"ENSG00000163374.19_2"	"YY1AP1"	chr1	-	155650172	155650247	155650206	155650247	155649199	155649303	2853	0,0,0,0,0,0,0,34,0,0,0,0,0	0,77,0,0,0,0,0,33,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,31,0,0,0,5,0,0,0,28	184	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.456,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0	0.152
2860	"ENSG00000204406.12_2"	"MBD5"	chr2	+	149240678	149241704	149240678	149241005	149243310	149243519	2860	1,183,0,0,0,86,0,0,0,0,18,0,0	0,10,0,0,0,4,0,0,0,0,5,0,10	1,0,0,0,0,0,0,90,0,0	0,0,0,0,0,14,0,0,0,0	849	150	1	1.0	1.0,0.764,NA,NA,NA,0.792,NA,NA,NA,NA,0.389,NA,0.0	1.0,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	-0.078
2867	"ENSG00000196367.12_2"	"TRRAP"	chr7	+	98580886	98581115	98580886	98581082	98581715	98581981	2867	0,0,0,0,0,67,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,54,1	183	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0	0.667
2878	"ENSG00000116127.17_2"	"ALMS1"	chr2	+	73716760	73718625	73716760	73717285	73746901	73747143	2878	40,26,0,0,2,88,0,0,9,0,778,2,0	0,0,0,0,0,0,0,0,0,0,29,0,0	1,0,0,0,0,37,115,70,89,0	388,214,0,0,0,2,2,0,258,0	1490	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,0.73,1.0,NA	0.0,0.0,NA,NA,NA,0.651,0.853,1.0,0.034,NA	0.538
2880	"ENSG00000181090.18_2"	"EHMT1"	chr9	+	140622800	140623045	140622800	140622981	140637822	140637980	2880	0,0,0,0,0,0,0,0,0,17,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,49,0,0,0,0	0,17,0,0,0,0,76,0,1,4	214	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,1.0,0.0,NA,0.0,0.0	0.8
2887	"ENSG00000186001.12_2"	"LRCH3"	chr3	+	197562544	197562693	197562544	197562609	197566191	197566268	2887	0,70,1,0,0,0,0,0,10,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,218,0	0,0,0,0,0,58,0,0,0,0	0,0,0,0,0,0,0,0,0,0	234	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.2
2892	"ENSG00000148187.17_2"	"MRRF"	chr9	+	125047447	125048225	125047447	125047566	125048317	125048445	2892	41,0,1,470,0,0,0,0,14,0,200,0,0	0,0,0,33,0,0,0,0,0,0,0,0,0	0,0,0,0,2,61,27,15,21,0	0,0,0,0,0,0,0,0,0,0	809	150	1	1.0	1.0,NA,1.0,0.725,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA	-0.055
2897	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46396153	46396389	46396153	46396216	46396483	46396595	2897	69,290,167,7,206,0,0,2,0,0,232,0,263	0,0,0,0,0,0,0,0,0,0,0,0,0	0,149,0,0,0,0,40,0,663,2	0,0,0,0,0,7,0,0,0,0	323	150	1	1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,NA,1.0,NA,1.0	NA,1.0,NA,NA,NA,0.0,1.0,NA,1.0,1.0	0.2
2905	"ENSG00000234741.7_1"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173834366	173834420	2905	0,0,0,360,0,0,0,0,1,0,1,0,0	0,35,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,43,0,0,0	0,0,0,0,4,0,256,0,0,0	189	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,0.0,NA,0.118,NA,NA,NA	0.691
2910	"ENSG00000126773.12_2"	"PCNX4"	chr14	+	60590935	60591969	60590935	60591028	60592354	60592541	2910	2,337,0,0,0,37,0,0,20,0,1,737,92	0,0,0,0,0,0,0,0,0,0,0,282,0	0,18,0,0,0,355,144,0,14,0	0,0,0,0,0,0,0,0,0,0	1091	150	1	1.0	1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,0.264,1.0	NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.105
2916	"ENSG00000174227.15_1"	"PIGG"	chr4	+	493028	493514	493028	493278	494184	494390	2916	0,0,0,0,0,0,1,0,1,0,0,0,0	13,0,0,0,0,0,0,0,0,0,0,0,0	200,0,0,0,0,0,0,0,0,0	0,454,0,0,0,0,0,0,0,0	386	150	1	1.0	0.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.167
