ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11911	"ENSG00000182667.14_2"	"NTM"	chr11	+	131530822	131530942	131240520	131240783	131781457	131781510	11911	0,0,0,0,0,0,0,0,0,0,0,59,0	0,0,0,0,0,0,0,0,0,0,4,214,0	149,0,0,0,0,49,8,2,0,8	12,0,0,0,0,0,53,0,0,0	270	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.133,NA	0.873,NA,NA,NA,NA,1.0,0.077,1.0,NA,1.0	-0.724
11916	"ENSG00000182667.14_2"	"NTM"	chr11	+	132200046	132200079	132184445	132184597	132204939	132205345	11916	18,0,0,0,0,0,40,1,0,0,0,0,0	5,0,0,0,0,132,0,0,17,0,520,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	183	150	1	1.0	0.747,NA,NA,NA,NA,0.0,1.0,1.0,0.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.458
11920	"ENSG00000167110.16_2"	"GOLGA2"	chr9	-	131035063	131035144	131030698	131030803	131036128	131036251	11920	0,0,0,18,0,0,0,0,20,0,0,0,0	0,25,0,0,0,0,0,0,0,0,0,0,0	0,55,0,0,12,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	231	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA	-0.333
11921	"ENSG00000111052.7_2"	"LIN7A"	chr12	-	81241877	81241954	81239508	81239718	81242029	81242101	11921	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,26,0,0,0,0	0,0,0,0,0,0,0,38,0,0	0,0,0,0,0,0,56,0,0,0	227	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.5
11927	"ENSG00000168255.14"	"POLR2J3"	chr7	-	102207028	102207183	102181947	102182109	102207443	102207530	11927	0,0,0,0,0,0,0,0,0,0,0,0,0	9,12,0,11,1,2,0,0,0,0,917,15,2	0,0,0,0,0,0,0,0,131,0	0,0,0,0,0,20,2,0,0,16	305	150	1	1.0	0.0,0.0,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0	NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,0.0	-0.25
11928	"ENSG00000168255.14"	"POLR2J3"	chr7	-	102208456	102208631	102206422	102207530	102210281	102210371	11928	0,0,590,0,0,0,0,0,0,0,0,0,0	4,38,1,24,1,43,0,1,7,0,465,15,1	0,0,0,0,1,0,23,0,0,0	0,0,0,0,0,5,85,1,0,16	325	150	1	1.0	0.0,0.0,0.996,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0	NA,NA,NA,NA,1.0,0.0,0.111,0.0,NA,0.0	-0.132
11951	"ENSG00000160584.15_2"	"SIK3"	chr11	-	116731989	116732099	116729980	116730320	116732556	116732642	11951	0,292,0,0,98,0,0,218,5,0,0,64,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,184,0,0,289	0,0,0,0,0,0,0,0,0,54	260	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,1.0,NA,1.0,NA,NA,0.755	0.082
11953	"ENSG00000160584.15_2"	"SIK3"	chr11	-	116746581	116746725	116746089	116746167	116746968	116747079	11953	0,77,0,0,0,305,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,3,0,491,188,279,0	0,0,0,0,0,0,0,143,0,0	294	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,1.0,0.401,1.0,NA	0.15
11978	"ENSG00000101126.15_2"	"ADNP"	chr20	-	49521302	49521386	49520425	49520538	49545187	49545353	11978	0,0,0,0,51,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,31,0,0,0,0	234	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
11979	"ENSG00000101126.15_2"	"ADNP"	chr20	-	49545187	49545362	49520425	49520538	49547362	49547527	11979	0,45,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,31,0,0,0,0	0,0,0,0,0,52,0,0,0,0	325	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA	0.784
11981	"ENSG00000160201.11_2"	"U2AF1"	chr21	-	44521475	44521542	44520562	44520629	44524424	44524512	11981	0,0,0,0,0,0,0,0,0,18,0,0,0	0,0,0,0,0,0,0,0,0,0,0,87,0	0,0,0,0,0,0,0,0,0,0	74,0,0,0,0,0,0,0,0,0	217	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
11986	"ENSG00000111907.20_2"	"TPD52L1"	chr6	+	125573167	125573182	125569427	125569529	125574862	125574901	11986	0,0,0,0,0,0,0,0,5,0,2,0,0	0,1,0,0,0,1,0,0,0,0,0,460,0	0,0,0,0,0,0,0,0,0,0	0,0,0,136,0,0,0,0,0,0	165	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,1.0,NA,1.0,0.0,NA	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.4
11988	"ENSG00000111907.20_2"	"TPD52L1"	chr6	+	125574862	125574901	125569427	125569529	125583979	125584643	11988	0,0,0,0,0,0,0,0,11,0,0,460,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,0,0,0,0	189	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
11989	"ENSG00000111907.20_2"	"TPD52L1"	chr6	+	125578243	125578304	125569427	125569529	125583979	125584190	11989	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,0,0,0,0	211	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
11990	"ENSG00000111907.20_2"	"TPD52L1"	chr6	+	125578243	125578304	125574862	125574901	125583979	125584190	11990	0,12,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,11,0,0,460,0	0,0,0,136,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	211	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.5
12012	"ENSG00000068971.13_2"	"PPP2R5B"	chr11	+	64695537	64695630	64695205	64695375	64695766	64695897	12012	94,7,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,34,0,2,65	0,0,0,0,0,0,60,0,0,0	243	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.259,NA,1.0,1.0	0.247
12016	"ENSG00000112234.8_1"	"FBXL4"	chr6	-	99382637	99382755	99375580	99375698	99395681	99395802	12016	0,0,0,0,0,0,0,0,9,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,13,0,0,0	268	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	0.5
12024	"ENSG00000044115.20_2"	"CTNNA1"	chr5	+	138090382	138090852	138089106	138089199	138117611	138117718	12024	0,0,0,0,204,0,0,0,0,0,0,0,0	0,0,0,12,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,187,0,0,0	620	150	1	1.0	NA,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
12027	"ENSG00000044115.20_2"	"CTNNA1"	chr5	+	138118865	138119061	138117611	138117718	138145726	138145778	12027	0,0,0,0,0,0,0,0,11,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,6,0,84,0	0,0,0,0,0,0,175,0,0,0	346	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.015,NA,1.0,NA	0.493
12036	"ENSG00000044115.20_2"	"CTNNA1"	chr5	+	138216730	138216826	138163203	138163407	138221900	138221981	12036	13,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,118,0,0,0,0,0,0,0,0	246	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
12039	"ENSG00000044115.20_2"	"CTNNA1"	chr5	+	138216733	138216826	138210954	138211427	138221900	138221981	12039	13,0,0,0,0,0,0,0,0,0,0,0,0	0,80,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,11,0,0,0,0	243	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
12045	"ENSG00000117143.13_2"	"UAP1"	chr1	+	162562521	162562572	162560112	162560301	162567581	162567648	12045	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,77,0	0,0,0,0,0,0,0,30,0,0	0,0,0,0,0,0,168,0,0,0	201	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.5
12062	"ENSG00000130177.14_1"	"CDC16"	chr13	+	115004464	115004503	115002273	115002371	115004824	115004965	12062	5,19,169,0,0,0,0,0,7,0,30,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,0,0,70,0	0,0,0,0,0,6,0,0,0,0	189	150	1	1.0	1.0,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.781,NA,NA,1.0,NA	0.109
12064	"ENSG00000130177.14_1"	"CDC16"	chr13	+	115030624	115030715	115028353	115028489	115037658	115037956	12064	0,226,0,268,0,22,0,459,21,0,0,0,0	0,0,0,0,0,0,0,0,0,0,55,0,0	0,344,0,0,0,27,0,0,0,0	0,0,0,0,0,0,0,0,0,0	241	150	1	1.0	NA,1.0,NA,1.0,NA,1.0,NA,1.0,1.0,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.167
12082	"ENSG00000196696.12_2"	"PDXDC2P"	chr16	-	70010713	70011906	70010199	70010635	70011979	70012015	12082	0,103,141,2,0,0,0,0,9,0,264,0,0	0,0,0,0,0,0,0,144,0,0,0,0,0	0,315,0,0,0,172,0,0,0,0	0,0,0,0,0,24,0,15,0,0	1343	150	1	1.0	NA,1.0,1.0,1.0,NA,NA,NA,0.0,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,0.445,NA,0.0,NA,NA	0.352
12090	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107791139	107791198	107788067	107790592	107799907	107799986	12090	0,0,0,0,0,0,0,0,0,0,0,0,0	38,221,220,0,0,67,1,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	572,0,0,0,0,95,4,40,432,0	209	150	1	1.0	0.0,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,0.0,0.067,0.0,NA	-0.013
12092	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107808721	107808847	107800805	107800937	107815766	107815802	12092	0,0,0,277,0,0,0,0,0,0,0,0,0	0,66,0,0,0,52,0,0,48,0,0,0,0	0,0,0,0,0,1,0,0,377,0	0,0,0,0,0,46,0,79,0,0	276	150	1	1.0	NA,0.0,NA,1.0,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.012,NA,0.0,1.0,NA	-0.087
12093	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107808721	107808847	107800805	107800937	107816874	107817051	12093	0,0,0,130,0,0,0,0,0,0,0,0,0	0,48,0,0,106,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	276	150	1	1.0	NA,0.0,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.333
12094	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107815766	107815802	107800805	107800937	107816874	107817051	12094	0,66,2,0,0,105,0,0,48,0,0,0,0	0,48,0,0,106,0,0,0,0,0,0,0,0	0,0,0,0,0,46,0,79,0,0	1,0,0,0,0,0,0,0,0,0	186	150	1	1.0	NA,0.526,1.0,NA,0.0,1.0,NA,NA,1.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	0.039
12095	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107815766	107815802	107808721	107808847	107816874	107817051	12095	0,0,2,277,0,53,0,0,0,0,0,0,0	0,0,0,130,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,377,0	0,0,0,0,0,0,0,0,0,0	186	150	1	1.0	NA,NA,1.0,0.632,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.123
12096	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107831697	107831727	107830088	107830190	107832172	107832297	12096	36,451,2,188,2,59,2,2,42,0,3,0,0	0,116,0,240,0,147,0,0,64,0,0,0,0	191,318,0,0,0,0,345,130,0,0	185,0,0,0,0,7,0,0,8,0	180	150	1	1.0	1.0,0.764,1.0,0.395,1.0,0.251,1.0,1.0,0.354,NA,1.0,NA,NA	0.462,1.0,NA,NA,NA,0.0,1.0,1.0,0.0,NA	0.199
12097	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107866088	107866145	107864168	107864280	107866651	107866822	12097	5,71,0,45,0,202,0,0,50,0,466,0,0	3,150,0,0,2,218,0,0,20,0,10,0,1	2,0,0,0,0,1,327,0,40,215	0,0,0,0,0,0,0,70,1,0	207	150	1	1.0	0.547,0.255,NA,1.0,0.0,0.402,NA,NA,0.644,NA,0.971,NA,0.0	1.0,NA,NA,NA,NA,1.0,1.0,0.0,0.967,1.0	-0.35
12098	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107878195	107878213	107875026	107875132	107880402	107880493	12098	7,271,309,1,0,58,1,194,38,0,0,1,0	32,156,0,0,0,0,0,0,0,0,416,0,0	155,0,0,0,1,0,216,0,2,0	448,0,0,0,1,0,0,0,0,0	168	150	1	1.0	0.163,0.608,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,0.0,1.0,NA	0.236,NA,NA,NA,0.472,NA,1.0,NA,1.0,NA	0.1
12099	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	108039879	108040037	107953108	107953175	108096686	108096765	12099	0,128,0,0,0,46,0,4,0,2,134,119,0	15,0,0,0,0,0,0,0,0,0,0,0,0	0,52,0,1,0,77,101,93,162,59	0,0,0,0,0,0,0,0,0,0	308	150	1	1.0	0.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,1.0,1.0,1.0,NA	NA,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0	-0.143
12106	"ENSG00000100241.20_2"	"SBF1"	chr22	-	50895462	50895540	50894920	50895102	50897683	50897821	12106	0,87,0,0,0,0,0,79,0,0,246,319,0	8,4,0,0,0,133,0,0,0,0,128,0,0	105,0,0,0,0,54,0,0,0,0	0,0,0,0,0,33,0,0,0,0	228	150	1	1.0	0.0,0.935,NA,NA,NA,0.0,NA,1.0,NA,NA,0.558,1.0,NA	1.0,NA,NA,NA,NA,0.518,NA,NA,NA,NA	-0.177
12109	"ENSG00000134769.21_2"	"DTNA"	chr18	+	32263445	32263658	32259431	32259556	32335939	32335996	12109	0,0,0,0,0,0,0,0,9,0,0,0,0	0,182,0,73,0,55,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,66,0	0,0,0,0,0,49,3,1,0,0	363	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.355,0.0,1.0,NA	-0.089
12112	"ENSG00000134769.21_2"	"DTNA"	chr18	+	32405230	32405239	32400754	32400879	32407556	32407640	12112	0,56,2,0,0,0,0,0,0,0,415,0,0	62,93,0,8,115,73,0,0,13,0,474,0,0	0,4,0,0,0,10,0,0,0,0	401,296,0,0,0,36,0,0,1,0	159	150	1	1.0	0.0,0.362,1.0,0.0,0.0,0.0,NA,NA,0.0,NA,0.452,NA,NA	0.0,0.013,NA,NA,NA,0.208,NA,NA,0.0,NA	0.172
12114	"ENSG00000134769.21_2"	"DTNA"	chr18	+	32409363	32409453	32407556	32407640	32428259	32428347	12114	0,76,0,421,0,10,0,0,34,0,0,0,0	40,40,0,0,1,0,0,0,0,0,1278,0,0	0,0,0,0,0,0,0,0,0,0	0,144,0,0,0,5,0,1,149,0	240	150	1	1.0	0.0,0.543,NA,1.0,0.0,1.0,NA,NA,1.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,0.0,0.0,NA	0.506
12146	"ENSG00000100280.16_1"	"AP1B1"	chr22	-	29725700	29725709	29723670	29724884	29726366	29726521	12146	0,59,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,1,26,0,0,0,0	0,0,0,0,0,0,114,0,0,0	0,0,0,0,0,0,0,0,40,0	159	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA	0.0
12159	"ENSG00000135679.22_2"	"MDM2"	chr12	+	69210591	69210725	69207333	69207408	69214104	69214154	12159	0,101,0,0,0,73,0,0,0,0,0,144,0	0,38,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,37,63,0,0,0	0,0,0,0,0,0,0,0,0,0	284	150	1	1.0	NA,0.584,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.139
12212	"ENSG00000115073.7_1"	"ACTR1B"	chr2	-	98274889	98275106	98274686	98274779	98275341	98275466	12212	13,20,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0	8,74,0,0,0,0,18,0,0,0	0,0,0,0,0,0,0,0,0,0	367	150	1	1.0	1.0,1.0,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA	-0.25
12234	"ENSG00000188130.13_2"	"MAPK12"	chr22	-	50695216	50695393	50695027	50695075	50695510	50695622	12234	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,24,0,0,0,0	0,0,0,0,0,0,52,0,0,0	0,0,0,0,0,0,0,0,0,0	327	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
12236	"ENSG00000188130.13_2"	"MAPK12"	chr22	-	50695510	50695622	50695027	50695075	50696671	50696730	12236	0,87,0,0,0,0,0,0,24,0,0,0,0	0,0,0,0,0,15,1,0,0,0,0,0,0	0,0,0,0,0,0,0,12,0,0	0,0,0,0,0,8,0,0,0,0	262	150	1	1.0	NA,1.0,NA,NA,NA,0.0,0.0,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.0
12238	"ENSG00000164073.9_1"	"MFSD8"	chr4	-	128859937	128859993	128854139	128854248	128861007	128861152	12238	0,0,0,240,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,109,0,0,0	206	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
12240	"ENSG00000164073.9_1"	"MFSD8"	chr4	-	128863199	128863313	128861007	128861152	128864906	128865147	12240	0,28,0,0,0,0,0,0,2,0,0,0,0	0,0,8,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,78,0,0	0,0,0,0,0,0,0,0,0,0	264	150	1	1.0	NA,1.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.333
12243	"ENSG00000074696.12_1"	"HACD3"	chr15	+	65828058	65828172	65822827	65823056	65844013	65844056	12243	0,24,0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0,41,0,631,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,37,0,61,0,0	264	150	1	1.0	NA,0.932,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.233
12260	"ENSG00000182919.14_1"	"C11orf54"	chr11	+	93488375	93488552	93487101	93487203	93490481	93490631	12260	0,4,0,0,0,2,0,0,0,1,1,0,0	0,72,0,0,0,0,0,0,0,0,0,1,0	0,39,0,0,0,61,0,0,0,0	0,0,0,0,0,0,0,0,0,0	327	150	1	1.0	NA,0.025,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,0.0,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.395
12261	"ENSG00000182919.14_1"	"C11orf54"	chr11	+	93490481	93490631	93488038	93488552	93492907	93492982	12261	0,65,0,0,0,0,0,0,0,1,1,1,0	0,0,0,0,0,31,0,0,0,0,0,0,0	173,39,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,1.0,1.0,1.0,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA	-0.2
12267	"ENSG00000198300.12_2"	"PEG3"	chr19	-	57329113	57329203	57321450	57328947	57329967	57330070	12267	149,124,0,0,0,0,0,0,13,0,2,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,1,102,3,0,0,0	0,0,0,0,0,0,0,0,0,0	240	150	1	1.0	1.0,0.975,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA	-0.006
12268	"ENSG00000198300.12_2"	"PEG3"	chr19	-	57329113	57329206	57324515	57328947	57329967	57330070	12268	149,385,0,0,0,32,0,139,34,0,561,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	182,63,0,0,5,166,157,10,0,1	0,0,0,0,0,0,0,0,0,0	243	150	1	1.0	1.0,0.992,NA,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA	1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0	-0.001
12271	"ENSG00000198300.12_2"	"PEG3"	chr19	-	57337755	57337831	57335653	57335795	57347385	57347472	12271	0,0,1,0,0,0,0,0,0,0,0,0,0	0,32,0,0,0,0,0,0,2,0,2,0,0	0,0,0,0,0,10,75,0,0,0	0,0,0,0,0,0,8,5,0,0	226	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.862,0.0,NA,NA	-0.371
12273	"ENSG00000198300.12_2"	"PEG3"	chr19	-	57344657	57344788	57337755	57337831	57347385	57347472	12273	0,0,0,0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,75,0,0,0	281	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
12282	"ENSG00000146576.12_1"	"C7orf26"	chr7	+	6634042	6634231	6631387	6631498	6639459	6639987	12282	0,1,393,0,1,29,0,304,0,0,153,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	51,0,0,0,0,0,194,0,21,0	0,0,0,0,0,0,3,0,0,0	339	150	1	1.0	NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,0.966,NA,1.0,NA	0.011
12283	"ENSG00000146576.12_1"	"C7orf26"	chr7	+	6634065	6634231	6631276	6631498	6639459	6639523	12283	0,5,393,0,1,83,0,304,0,0,153,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	51,0,0,0,0,0,197,38,95,0	0,0,0,0,0,0,3,0,0,0	316	150	1	1.0	NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,0.969,1.0,1.0,NA	0.008
12292	"ENSG00000143393.16_2"	"PI4KB"	chr1	-	151282686	151282731	151280049	151280277	151288048	151288985	12292	2,47,0,0,0,0,0,0,0,0,0,30,0	0,0,0,132,0,0,0,5,28,0,0,0,0	0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,1	195	150	1	1.0	1.0,1.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	0.0
12299	"ENSG00000143393.16_2"	"PI4KB"	chr1	-	151298647	151298849	151288048	151288985	151299746	151299892	12299	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	352	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
12306	"ENSG00000271147.7_2"	"ARMCX5-GPRASP2"	chrX	+	101855847	101855960	101854464	101854775	101856391	101856437	12306	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,209,0,0	0,0,0,0,0,0,377,0,0,0	0,0,0,0,0,0,0,0,0,0	263	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
